date,product,category,description,sales,price,promo
2010-05-03,84270,84,ASSTD DESIGN BUBBLE GUM RING,270,0.21000000000000002,0.0
2010-05-10,84270,84,ASSTD DESIGN BUBBLE GUM RING,780,0.21000000000000002,0.0
2010-05-17,84270,84,ASSTD DESIGN BUBBLE GUM RING,340,0.27599999999999997,0.0
2010-05-24,84270,84,ASSTD DESIGN BUBBLE GUM RING,723,0.24384615384615385,0.0
2010-05-31,84270,84,ASSTD DESIGN BUBBLE GUM RING,216,0.2588888888888889,0.0
2010-06-07,84270,84,ASSTD DESIGN BUBBLE GUM RING,544,0.2375,0.0
2010-06-14,84270,84,ASSTD DESIGN BUBBLE GUM RING,921,0.254,0.0
2010-06-21,84270,84,ASSTD DESIGN BUBBLE GUM RING,293,0.2588888888888889,0.0
2010-06-28,84270,84,ASSTD DESIGN BUBBLE GUM RING,647,0.24666666666666667,0.0
2010-07-05,84270,84,ASSTD DESIGN BUBBLE GUM RING,336,0.23444444444444443,0.0
2010-07-12,84270,84,ASSTD DESIGN BUBBLE GUM RING,639,0.2283333333333333,0.0
2010-07-19,84270,84,ASSTD DESIGN BUBBLE GUM RING,611,0.2414285714285714,0.0
2010-07-26,84270,84,ASSTD DESIGN BUBBLE GUM RING,691,0.22294117647058823,0.0
2010-08-02,84270,84,ASSTD DESIGN BUBBLE GUM RING,300,0.1975,1.0
2010-08-09,84270,84,ASSTD DESIGN BUBBLE GUM RING,630,0.21,0.0
2010-08-16,84270,84,ASSTD DESIGN BUBBLE GUM RING,186,0.24666666666666667,0.0
2010-08-23,84270,84,ASSTD DESIGN BUBBLE GUM RING,692,0.2257142857142857,0.0
2010-08-30,84270,84,ASSTD DESIGN BUBBLE GUM RING,185,0.265,0.0
2010-09-06,84270,84,ASSTD DESIGN BUBBLE GUM RING,150,0.21,0.0
2010-09-13,84270,84,ASSTD DESIGN BUBBLE GUM RING,330,0.21,0.0
2010-09-20,84270,84,ASSTD DESIGN BUBBLE GUM RING,217,0.27285714285714285,0.0
2010-09-27,84270,84,ASSTD DESIGN BUBBLE GUM RING,210,0.21000000000000002,0.0
2010-10-04,84270,84,ASSTD DESIGN BUBBLE GUM RING,794,0.2375,0.0
2010-10-11,84270,84,ASSTD DESIGN BUBBLE GUM RING,606,0.23588235294117646,0.0
2010-10-18,84270,84,ASSTD DESIGN BUBBLE GUM RING,820,0.24882352941176467,0.0
2010-10-25,84270,84,ASSTD DESIGN BUBBLE GUM RING,272,0.21,0.0
2010-11-01,84270,84,ASSTD DESIGN BUBBLE GUM RING,60,0.21,0.0
2010-11-08,84270,84,ASSTD DESIGN BUBBLE GUM RING,120,0.21,0.0
2010-11-29,84270,84,ASSTD DESIGN BUBBLE GUM RING,36,0.21,0.0
2010-12-06,84270,84,ASSTD DESIGN BUBBLE GUM RING,28,0.21,0.0
2009-11-30,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1370,3.393333333333333,0.0
2009-12-07,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,37,5.17,0.0
2009-12-14,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,9,3.598,0.0
2009-12-21,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,11,5.17,0.0
2010-01-18,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,9,5.06,0.0
2010-01-25,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1,5.06,0.0
2010-02-08,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,3,5.06,0.0
2010-04-05,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2.55,1.0
2010-05-31,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,3,5.06,0.0
2010-06-28,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2.55,1.0
2010-07-05,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,2,5.06,0.0
2010-07-12,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1,5.06,0.0
2010-07-19,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,35,4.432499999999999,0.0
2010-07-26,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2.55,1.0
2010-08-02,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,47,3.6257142857142854,0.0
2010-08-09,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,24,4.0175,0.0
2010-08-16,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,36,2.55,1.0
2010-08-23,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,60,2.55,1.0
2010-08-30,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1943,3.741428571428571,0.0
2010-09-06,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,156,2.4375,1.0
2010-09-13,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,61,2.55,1.0
2010-09-20,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,274,3.2108333333333334,0.0
2010-09-27,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,264,3.0919999999999996,0.0
2010-10-04,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,3376,3.184736842105263,0.0
2010-10-11,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,211,2.7268421052631577,0.0
2010-10-18,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,731,2.875,0.0
2010-10-25,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,166,2.7899999999999996,0.0
2010-11-01,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,9679,2.781875,0.0
2010-11-08,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,411,3.5172,0.0
2010-11-15,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1414,3.1712000000000002,0.0
2010-11-22,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,647,3.359375,0.0
2010-11-29,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1600,2.965,0.0
2010-12-06,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1055,3.8417647058823525,0.0
2010-12-13,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,765,3.9415,0.0
2010-12-20,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,184,4.105714285714286,0.0
2011-01-03,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,9,5.343333333333334,0.0
2011-01-10,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,13,5.01,0.0
2011-01-17,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,11,4.5649999999999995,0.0
2011-01-24,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1,5.79,0.0
2011-01-31,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,12,5.605555555555556,0.0
2011-02-07,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,11,5.6240000000000006,0.0
2011-02-14,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,5,5.79,0.0
2011-02-21,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,6,5.79,0.0
2011-02-28,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,3,5.236666666666667,0.0
2011-03-07,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,2,5.79,0.0
2011-03-14,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,5,5.513333333333333,0.0
2011-03-28,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,3,5.79,0.0
2011-04-18,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,6,4.156666666666666,1.0
2011-05-09,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,48,2.55,1.0
2011-05-23,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2.55,1.0
2011-05-30,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1,4.96,0.0
2011-06-13,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,2,3.755,1.0
2011-06-20,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2.55,1.0
2011-06-27,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,3,3.755,1.0
2011-07-04,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,120,2.1,1.0
2011-07-18,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2.55,1.0
2011-07-25,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2.55,1.0
2011-08-01,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2.55,1.0
2011-08-15,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,17,2.55,1.0
2011-08-22,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,18,2.55,1.0
2011-08-29,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,4,4.96,0.0
2011-09-05,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,38,2.894285714285714,0.0
2011-09-12,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,294,3.025,0.0
2011-09-19,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,367,3.254705882352941,0.0
2011-09-26,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,40,2.894285714285714,0.0
2011-10-03,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,178,3.1525,0.0
2011-10-10,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,469,2.816923076923077,0.0
2011-10-17,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,400,2.767777777777778,0.0
2011-10-24,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,677,2.8291304347826083,0.0
2011-10-31,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,319,3.0052173913043476,0.0
2011-11-07,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,584,3.5454166666666667,0.0
2011-11-14,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,735,3.0693478260869567,0.0
2011-11-21,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,1144,3.1866666666666665,0.0
2011-11-28,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,687,3.2016216216216216,0.0
2011-12-05,84347,84,ROTATING SILVER ANGELS T-LIGHT HLDR,487,3.393666666666667,0.0
2009-11-30,84568,84,GIRLS ALPHABET IRON ON PATCHES ,633,0.34199999999999997,0.0
2009-12-07,84568,84,GIRLS ALPHABET IRON ON PATCHES ,25,0.43,0.0
2009-12-14,84568,84,GIRLS ALPHABET IRON ON PATCHES ,376,0.40555555555555556,0.0
2009-12-21,84568,84,GIRLS ALPHABET IRON ON PATCHES ,34,0.43,0.0
2010-01-11,84568,84,GIRLS ALPHABET IRON ON PATCHES ,29,0.43,0.0
2010-01-18,84568,84,GIRLS ALPHABET IRON ON PATCHES ,19,0.43,0.0
2010-01-25,84568,84,GIRLS ALPHABET IRON ON PATCHES ,5,0.43,0.0
2010-02-01,84568,84,GIRLS ALPHABET IRON ON PATCHES ,27,0.43,0.0
2010-02-08,84568,84,GIRLS ALPHABET IRON ON PATCHES ,288,0.21,1.0
2010-02-15,84568,84,GIRLS ALPHABET IRON ON PATCHES ,581,0.2833333333333333,1.0
2010-02-22,84568,84,GIRLS ALPHABET IRON ON PATCHES ,8,0.43,0.0
2010-03-08,84568,84,GIRLS ALPHABET IRON ON PATCHES ,1780,0.31,1.0
2010-03-15,84568,84,GIRLS ALPHABET IRON ON PATCHES ,890,0.3566666666666667,0.0
2010-03-22,84568,84,GIRLS ALPHABET IRON ON PATCHES ,906,0.298,1.0
2010-03-29,84568,84,GIRLS ALPHABET IRON ON PATCHES ,596,0.32,0.0
2010-04-05,84568,84,GIRLS ALPHABET IRON ON PATCHES ,600,0.34199999999999997,0.0
2010-04-19,84568,84,GIRLS ALPHABET IRON ON PATCHES ,21,0.43,0.0
2010-04-26,84568,84,GIRLS ALPHABET IRON ON PATCHES ,620,0.3566666666666667,0.0
2010-05-03,84568,84,GIRLS ALPHABET IRON ON PATCHES ,362,0.3566666666666667,0.0
2010-05-17,84568,84,GIRLS ALPHABET IRON ON PATCHES ,7,0.43,0.0
2010-05-24,84568,84,GIRLS ALPHABET IRON ON PATCHES ,289,0.32,0.0
2010-05-31,84568,84,GIRLS ALPHABET IRON ON PATCHES ,6,0.43,0.0
2010-06-07,84568,84,GIRLS ALPHABET IRON ON PATCHES ,288,0.21,1.0
2010-06-14,84568,84,GIRLS ALPHABET IRON ON PATCHES ,584,0.32,0.0
2010-06-21,84568,84,GIRLS ALPHABET IRON ON PATCHES ,22,0.43,0.0
2010-06-28,84568,84,GIRLS ALPHABET IRON ON PATCHES ,14,0.43,0.0
2010-07-05,84568,84,GIRLS ALPHABET IRON ON PATCHES ,3,0.43,0.0
2010-07-12,84568,84,GIRLS ALPHABET IRON ON PATCHES ,290,0.32,0.0
2010-07-19,84568,84,GIRLS ALPHABET IRON ON PATCHES ,3,0.43,0.0
2010-07-26,84568,84,GIRLS ALPHABET IRON ON PATCHES ,27,0.43,0.0
2010-08-02,84568,84,GIRLS ALPHABET IRON ON PATCHES ,44,0.43,0.0
2010-08-09,84568,84,GIRLS ALPHABET IRON ON PATCHES ,1767,0.37,0.0
2010-08-16,84568,84,GIRLS ALPHABET IRON ON PATCHES ,41,0.43,0.0
2010-08-23,84568,84,GIRLS ALPHABET IRON ON PATCHES ,26,0.43,0.0
2010-08-30,84568,84,GIRLS ALPHABET IRON ON PATCHES ,65,0.43,0.0
2010-09-06,84568,84,GIRLS ALPHABET IRON ON PATCHES ,369,0.3933333333333333,0.0
2010-09-13,84568,84,GIRLS ALPHABET IRON ON PATCHES ,343,0.375,0.0
2010-09-20,84568,84,GIRLS ALPHABET IRON ON PATCHES ,36,0.43,0.0
2010-09-27,84568,84,GIRLS ALPHABET IRON ON PATCHES ,2044,0.3133333333333333,1.0
2010-10-04,84568,84,GIRLS ALPHABET IRON ON PATCHES ,322,0.32,1.0
2010-10-11,84568,84,GIRLS ALPHABET IRON ON PATCHES ,1443,0.254,1.0
2010-10-18,84568,84,GIRLS ALPHABET IRON ON PATCHES ,2899,0.365,0.0
2010-10-25,84568,84,GIRLS ALPHABET IRON ON PATCHES ,5,0.43,0.0
2010-11-01,84568,84,GIRLS ALPHABET IRON ON PATCHES ,32,0.43,0.0
2010-11-08,84568,84,GIRLS ALPHABET IRON ON PATCHES ,309,0.3566666666666667,0.0
2010-11-15,84568,84,GIRLS ALPHABET IRON ON PATCHES ,637,0.375,0.0
2010-11-22,84568,84,GIRLS ALPHABET IRON ON PATCHES ,1452,0.3433333333333333,0.0
2010-12-06,84568,84,GIRLS ALPHABET IRON ON PATCHES ,136,0.43,0.0
2010-12-13,84568,84,GIRLS ALPHABET IRON ON PATCHES ,57,0.43,0.0
2011-01-10,84568,84,GIRLS ALPHABET IRON ON PATCHES ,24,0.43,0.0
2011-01-17,84568,84,GIRLS ALPHABET IRON ON PATCHES ,32,0.42,0.0
2011-01-24,84568,84,GIRLS ALPHABET IRON ON PATCHES ,16,0.42,0.0
2011-01-31,84568,84,GIRLS ALPHABET IRON ON PATCHES ,96,0.21,1.0
2011-02-14,84568,84,GIRLS ALPHABET IRON ON PATCHES ,300,0.315,1.0
2011-02-21,84568,84,GIRLS ALPHABET IRON ON PATCHES ,295,0.315,1.0
2011-02-28,84568,84,GIRLS ALPHABET IRON ON PATCHES ,337,0.378,0.0
2011-03-07,84568,84,GIRLS ALPHABET IRON ON PATCHES ,3,0.42,0.0
2011-03-14,84568,84,GIRLS ALPHABET IRON ON PATCHES ,47,0.42,0.0
2011-03-21,84568,84,GIRLS ALPHABET IRON ON PATCHES ,81,0.42,0.0
2011-03-28,84568,84,GIRLS ALPHABET IRON ON PATCHES ,1740,0.305,1.0
2011-04-04,84568,84,GIRLS ALPHABET IRON ON PATCHES ,30,0.42,0.0
2011-04-11,84568,84,GIRLS ALPHABET IRON ON PATCHES ,288,0.21,1.0
2011-04-18,84568,84,GIRLS ALPHABET IRON ON PATCHES ,36,0.42,0.0
2011-05-02,84568,84,GIRLS ALPHABET IRON ON PATCHES ,19,0.42,0.0
2011-05-09,84568,84,GIRLS ALPHABET IRON ON PATCHES ,308,0.35000000000000003,0.0
2011-05-16,84568,84,GIRLS ALPHABET IRON ON PATCHES ,288,0.21,1.0
2011-05-23,84568,84,GIRLS ALPHABET IRON ON PATCHES ,4,0.42,0.0
2011-05-30,84568,84,GIRLS ALPHABET IRON ON PATCHES ,297,0.3499999999999999,0.0
2011-06-06,84568,84,GIRLS ALPHABET IRON ON PATCHES ,288,0.21,1.0
2011-06-13,84568,84,GIRLS ALPHABET IRON ON PATCHES ,13,0.42,0.0
2011-06-20,84568,84,GIRLS ALPHABET IRON ON PATCHES ,40,0.42,0.0
2011-06-27,84568,84,GIRLS ALPHABET IRON ON PATCHES ,288,0.21,1.0
2011-07-04,84568,84,GIRLS ALPHABET IRON ON PATCHES ,8,0.42,0.0
2011-07-11,84568,84,GIRLS ALPHABET IRON ON PATCHES ,583,0.27999999999999997,1.0
2011-07-18,84568,84,GIRLS ALPHABET IRON ON PATCHES ,44,0.42,0.0
2011-07-25,84568,84,GIRLS ALPHABET IRON ON PATCHES ,4384,0.33666666666666667,0.0
2011-08-01,84568,84,GIRLS ALPHABET IRON ON PATCHES ,52,0.42,0.0
2011-08-08,84568,84,GIRLS ALPHABET IRON ON PATCHES ,35,0.42,0.0
2011-08-29,84568,84,GIRLS ALPHABET IRON ON PATCHES ,1532,0.3922222222222222,0.0
2011-09-05,84568,84,GIRLS ALPHABET IRON ON PATCHES ,45,0.42,0.0
2011-09-12,84568,84,GIRLS ALPHABET IRON ON PATCHES ,32,0.42,0.0
2011-09-19,84568,84,GIRLS ALPHABET IRON ON PATCHES ,24,0.42000000000000004,0.0
2011-09-26,84568,84,GIRLS ALPHABET IRON ON PATCHES ,9,0.42,0.0
2011-10-10,84568,84,GIRLS ALPHABET IRON ON PATCHES ,18,0.42,0.0
2011-10-17,84568,84,GIRLS ALPHABET IRON ON PATCHES ,24,0.42,0.0
2011-10-31,84568,84,GIRLS ALPHABET IRON ON PATCHES ,30,0.42,0.0
2011-11-07,84568,84,GIRLS ALPHABET IRON ON PATCHES ,43,0.42000000000000004,0.0
2011-11-14,84568,84,GIRLS ALPHABET IRON ON PATCHES ,319,0.378,0.0
2011-11-21,84568,84,GIRLS ALPHABET IRON ON PATCHES ,362,0.39,0.0
2011-11-28,84568,84,GIRLS ALPHABET IRON ON PATCHES ,354,0.385,0.0
2011-12-05,84568,84,GIRLS ALPHABET IRON ON PATCHES ,125,0.42000000000000004,0.0
2009-11-30,84598,84,BOYS ALPHABET IRON ON PATCHES,596,0.375,0.0
2009-12-07,84598,84,BOYS ALPHABET IRON ON PATCHES,11,0.43,0.0
2009-12-14,84598,84,BOYS ALPHABET IRON ON PATCHES,346,0.3985714285714286,0.0
2009-12-21,84598,84,BOYS ALPHABET IRON ON PATCHES,9,0.43,0.0
2010-01-11,84598,84,BOYS ALPHABET IRON ON PATCHES,17,0.43,0.0
2010-01-18,84598,84,BOYS ALPHABET IRON ON PATCHES,10,0.43,0.0
2010-01-25,84598,84,BOYS ALPHABET IRON ON PATCHES,11,0.43,0.0
2010-02-01,84598,84,BOYS ALPHABET IRON ON PATCHES,41,0.43,0.0
2010-02-08,84598,84,BOYS ALPHABET IRON ON PATCHES,288,0.21,1.0
2010-02-15,84598,84,BOYS ALPHABET IRON ON PATCHES,297,0.32,1.0
2010-02-22,84598,84,BOYS ALPHABET IRON ON PATCHES,5,0.43,0.0
2010-03-01,84598,84,BOYS ALPHABET IRON ON PATCHES,27,0.43,0.0
2010-03-08,84598,84,BOYS ALPHABET IRON ON PATCHES,1456,0.3433333333333333,0.0
2010-03-15,84598,84,BOYS ALPHABET IRON ON PATCHES,884,0.32,1.0
2010-03-22,84598,84,BOYS ALPHABET IRON ON PATCHES,589,0.32,1.0
2010-03-29,84598,84,BOYS ALPHABET IRON ON PATCHES,589,0.34199999999999997,0.0
2010-04-05,84598,84,BOYS ALPHABET IRON ON PATCHES,3,0.43,0.0
2010-04-19,84598,84,BOYS ALPHABET IRON ON PATCHES,43,0.43,0.0
2010-04-26,84598,84,BOYS ALPHABET IRON ON PATCHES,10,0.43,0.0
2010-05-03,84598,84,BOYS ALPHABET IRON ON PATCHES,317,0.3566666666666667,0.0
2010-05-17,84598,84,BOYS ALPHABET IRON ON PATCHES,3,0.43,0.0
2010-05-24,84598,84,BOYS ALPHABET IRON ON PATCHES,290,0.35666666666666663,0.0
2010-06-14,84598,84,BOYS ALPHABET IRON ON PATCHES,586,0.2833333333333333,1.0
2010-06-21,84598,84,BOYS ALPHABET IRON ON PATCHES,6,0.43,0.0
2010-06-28,84598,84,BOYS ALPHABET IRON ON PATCHES,9,0.43,0.0
2010-07-12,84598,84,BOYS ALPHABET IRON ON PATCHES,295,0.32,0.0
2010-07-19,84598,84,BOYS ALPHABET IRON ON PATCHES,3,0.43,0.0
2010-07-26,84598,84,BOYS ALPHABET IRON ON PATCHES,3,0.43,0.0
2010-08-02,84598,84,BOYS ALPHABET IRON ON PATCHES,26,0.43,0.0
2010-08-09,84598,84,BOYS ALPHABET IRON ON PATCHES,1752,0.3614285714285714,0.0
2010-08-16,84598,84,BOYS ALPHABET IRON ON PATCHES,294,0.32,1.0
2010-08-23,84598,84,BOYS ALPHABET IRON ON PATCHES,10,0.43,0.0
2010-08-30,84598,84,BOYS ALPHABET IRON ON PATCHES,29,0.43,0.0
2010-09-06,84598,84,BOYS ALPHABET IRON ON PATCHES,336,0.40249999999999997,0.0
2010-09-13,84598,84,BOYS ALPHABET IRON ON PATCHES,306,0.32,1.0
2010-09-27,84598,84,BOYS ALPHABET IRON ON PATCHES,593,0.32,1.0
2010-10-04,84598,84,BOYS ALPHABET IRON ON PATCHES,2,0.43,0.0
2010-10-11,84598,84,BOYS ALPHABET IRON ON PATCHES,1153,0.21000000000000002,1.0
2010-10-18,84598,84,BOYS ALPHABET IRON ON PATCHES,2884,0.3,1.0
2010-10-25,84598,84,BOYS ALPHABET IRON ON PATCHES,3,0.43,0.0
2010-11-01,84598,84,BOYS ALPHABET IRON ON PATCHES,7,0.43,0.0
2010-11-08,84598,84,BOYS ALPHABET IRON ON PATCHES,1748,0.27,1.0
2010-11-15,84598,84,BOYS ALPHABET IRON ON PATCHES,604,0.34199999999999997,0.0
2010-11-22,84598,84,BOYS ALPHABET IRON ON PATCHES,5,0.43,0.0
2010-11-29,84598,84,BOYS ALPHABET IRON ON PATCHES,6,0.43,0.0
2010-12-06,84598,84,BOYS ALPHABET IRON ON PATCHES,42,0.43,0.0
2010-12-13,84598,84,BOYS ALPHABET IRON ON PATCHES,24,0.43,0.0
2010-12-20,84598,84,BOYS ALPHABET IRON ON PATCHES,13,0.43,0.0
2011-01-10,84598,84,BOYS ALPHABET IRON ON PATCHES,6,0.43,0.0
2011-01-17,84598,84,BOYS ALPHABET IRON ON PATCHES,40,0.42000000000000004,0.0
2011-01-24,84598,84,BOYS ALPHABET IRON ON PATCHES,4,0.42,0.0
2011-01-31,84598,84,BOYS ALPHABET IRON ON PATCHES,101,0.315,1.0
2011-02-07,84598,84,BOYS ALPHABET IRON ON PATCHES,13,0.42,0.0
2011-02-14,84598,84,BOYS ALPHABET IRON ON PATCHES,311,0.35000000000000003,0.0
2011-02-21,84598,84,BOYS ALPHABET IRON ON PATCHES,11,0.42,0.0
2011-02-28,84598,84,BOYS ALPHABET IRON ON PATCHES,18,0.42,0.0
2011-03-14,84598,84,BOYS ALPHABET IRON ON PATCHES,23,0.21,1.0
2011-03-21,84598,84,BOYS ALPHABET IRON ON PATCHES,2,0.21,1.0
2011-03-28,84598,84,BOYS ALPHABET IRON ON PATCHES,288,0.21,1.0
2011-04-04,84598,84,BOYS ALPHABET IRON ON PATCHES,13,0.315,0.0
2011-04-18,84598,84,BOYS ALPHABET IRON ON PATCHES,35,0.21000000000000002,1.0
2011-05-02,84598,84,BOYS ALPHABET IRON ON PATCHES,15,0.21,1.0
2011-05-09,84598,84,BOYS ALPHABET IRON ON PATCHES,3,0.21,1.0
2011-05-23,84598,84,BOYS ALPHABET IRON ON PATCHES,20,0.21,1.0
2011-05-30,84598,84,BOYS ALPHABET IRON ON PATCHES,9,0.42,0.0
2011-06-13,84598,84,BOYS ALPHABET IRON ON PATCHES,24,0.42,0.0
2011-07-04,84598,84,BOYS ALPHABET IRON ON PATCHES,10,0.42,0.0
2011-07-18,84598,84,BOYS ALPHABET IRON ON PATCHES,4,0.42,0.0
2011-07-25,84598,84,BOYS ALPHABET IRON ON PATCHES,22,0.42,0.0
2011-08-01,84598,84,BOYS ALPHABET IRON ON PATCHES,36,0.42,0.0
2011-08-08,84598,84,BOYS ALPHABET IRON ON PATCHES,21,0.42,0.0
2011-08-29,84598,84,BOYS ALPHABET IRON ON PATCHES,42,0.42000000000000004,0.0
2011-09-05,84598,84,BOYS ALPHABET IRON ON PATCHES,21,0.42000000000000004,0.0
2011-09-12,84598,84,BOYS ALPHABET IRON ON PATCHES,12,0.42,0.0
2011-09-19,84598,84,BOYS ALPHABET IRON ON PATCHES,20,0.42,0.0
2011-09-26,84598,84,BOYS ALPHABET IRON ON PATCHES,12,0.42,0.0
2011-10-03,84598,84,BOYS ALPHABET IRON ON PATCHES,20,0.42,0.0
2011-10-10,84598,84,BOYS ALPHABET IRON ON PATCHES,6,0.42,0.0
2011-10-17,84598,84,BOYS ALPHABET IRON ON PATCHES,16,0.42,0.0
2011-10-31,84598,84,BOYS ALPHABET IRON ON PATCHES,32,0.42,0.0
2011-11-07,84598,84,BOYS ALPHABET IRON ON PATCHES,24,0.42,0.0
2011-11-14,84598,84,BOYS ALPHABET IRON ON PATCHES,26,0.42,0.0
2011-11-21,84598,84,BOYS ALPHABET IRON ON PATCHES,21,0.42,0.0
2011-11-28,84598,84,BOYS ALPHABET IRON ON PATCHES,41,0.42,0.0
2011-12-05,84598,84,BOYS ALPHABET IRON ON PATCHES,16,0.42,0.0
2009-11-30,84692,84,BOX OF 24 COCKTAIL PARASOLS,301,0.42,0.0
2009-12-07,84692,84,BOX OF 24 COCKTAIL PARASOLS,343,0.5566666666666666,0.0
2009-12-14,84692,84,BOX OF 24 COCKTAIL PARASOLS,423,0.5592857142857143,0.0
2009-12-21,84692,84,BOX OF 24 COCKTAIL PARASOLS,27,0.6933333333333334,0.0
2010-01-04,84692,84,BOX OF 24 COCKTAIL PARASOLS,50,0.42,1.0
2010-01-11,84692,84,BOX OF 24 COCKTAIL PARASOLS,56,0.6216666666666667,0.0
2010-01-18,84692,84,BOX OF 24 COCKTAIL PARASOLS,54,0.68,0.0
2010-01-25,84692,84,BOX OF 24 COCKTAIL PARASOLS,54,0.68,0.0
2010-02-01,84692,84,BOX OF 24 COCKTAIL PARASOLS,17,0.7542857142857143,0.0
2010-02-08,84692,84,BOX OF 24 COCKTAIL PARASOLS,28,0.615,0.0
2010-02-15,84692,84,BOX OF 24 COCKTAIL PARASOLS,106,0.6366666666666667,0.0
2010-02-22,84692,84,BOX OF 24 COCKTAIL PARASOLS,26,0.42,1.0
2010-03-01,84692,84,BOX OF 24 COCKTAIL PARASOLS,122,0.7122222222222222,0.0
2010-03-08,84692,84,BOX OF 24 COCKTAIL PARASOLS,88,0.5175,0.0
2010-03-15,84692,84,BOX OF 24 COCKTAIL PARASOLS,512,0.4955555555555555,1.0
2010-03-22,84692,84,BOX OF 24 COCKTAIL PARASOLS,209,0.42,1.0
2010-03-29,84692,84,BOX OF 24 COCKTAIL PARASOLS,57,0.6285714285714287,0.0
2010-04-05,84692,84,BOX OF 24 COCKTAIL PARASOLS,180,0.54125,0.0
2010-04-12,84692,84,BOX OF 24 COCKTAIL PARASOLS,29,0.42,1.0
